,대상자번호,업종코드,대상자코드
2383361,6000186235,46539,349
2383401,6000181964,46311,140
2383542,6000180443,26120,130
2383554,6000053130,46441,154
2383581,6000194395,24191,360
2383636,6000179813,47111,355
2383653,2121103369,25111,121
2383688,6000204083,95111,450
2383776,6000207939,13213,356
2383881,2255101327,41221,255
2384043,6000230954,25921,450
2384044,6000230994,29119,136
2384054,6000206962,28111,366
2384091,6000247836,46510,325
2384197,6000248338,46510,627
2384326,6000245112,13229,560
2384546,6000169741,26310,450
2384572,6000268012,47320,136
2384717,6000194440,46800,560
2384735,6000181976,46411,332
2384777,6000191534,46800,321
2384813,6000193279,46739,361
2384866,6000188796,46521,645
2384896,6000193873,41111,180
2384911,6000184883,13213,511
2384948,6000196605,33301,450
2385097,6000200956,46800,120
2385220,6000217460,47411,450
2385269,6000219114,28111,657
2385325,6000223804,13213,135
2385472,6000235128,46510,151
2385502,6000247506,22250,121
2385522,6000245664,28909,657
2385585,6000241850,15190,511
2385614,6000247019,46510,352
2385638,6000241848,14199,511
2385811,6000256583,46521,318
2385856,6000276791,46491,651
2385996,6000154669,45211,525
2385998,6000270247,42311,307
2386017,6000266414,46510,450
2386108,6000188827,47320,645
2386127,6000202995,20301,560
2386187,6000196554,14199,121
2386191,6000178221,47411,450
2386233,6000184848,10791,332
2386239,6000181225,46800,121
2386308,6000185930,46800,140
2386332,6000191728,20499,410
2386349,6000189844,45211,550
2386376,6000146110,58111,703
2386406,6000204062,45120,530
2386447,6000195987,26299,120
2386460,6000203240,46800,152
2386660,6000226028,46311,140
2386749,6000240405,47430,511
2386775,6000254264,46521,645
2386780,6000233249,46311,450
2386791,6000239571,46105,275
2386814,6000234611,46800,356
2386830,6000250480,42201,355
2386941,6000248416,25991,450
2386994,6000157890,45211,637
2387080,6000255056,45211,450
2387109,6000237972,45211,410
2387110,6000214474,47411,360
2387161,6000250451,46510,667
2387197,6000264175,46539,703
2387352,6000263615,22250,176
2387391,6000271268,30310,367
2387420,6000196698,46411,255
2387430,6000198473,22240,180
2387453,6000206752,46105,701
2387553,6000195947,46311,120
2387557,6000196589,22231,341
2387623,6000194623,42311,355
2387720,6000202000,46611,280
2387789,6000180240,46539,355
2387819,6000182352,46411,450
2387863,6000218993,28511,316
2387919,6000222221,46311,140
2387939,6000224372,20131,511
2388048,6000229987,61220,562
2388196,6000243617,42201,355
2388319,6000254599,86101,367
2388377,6000251937,46510,275
2388393,6000240427,95111,327
2388395,6000136103,46521,645
2388456,6000250479,42201,355
2388479,6000256669,19210,171
2388496,6000245649,47851,332
2388497,6000245650,46621,332
2388499,6000244463,46411,140
2388548,2121104364,26299,121
2388553,6000277709,46510,645
2388612,6000273095,24121,511
2388807,6000197553,72121,255
2388850,6000183991,29199,325
2388862,6000189565,46510,338
2388972,6000191849,45211,620
2389012,6000177530,45211,366
2389015,6000177589,47320,327
2389197,6000189615,47211,450
2389214,6000184761,45211,517
2389357,6000226431,47851,450
2389561,6000244690,86101,367
2389727,6000244437,46621,355
2389728,6000244438,46800,355
2389873,6000261548,46800,321
2389874,6000171937,22211,550
2389915,6000269053,45211,511
2389999,6000257362,46311,136
2390071,6000230458,46105,651
2390114,6000243757,47851,136
2390153,6000246336,41111,328
2390166,6000189686,30310,517
2390193,6000188237,13221,135
2390251,6000188258,52101,361
2390253,6000189322,46105,558
2390268,6000189867,41221,280
2390302,6000203967,46451,450
2390392,6000178281,45211,220
2390455,6000192396,45211,450
2390555,6000194453,46441,351
2390753,6000229453,46411,450
2390863,6000009650,46539,361
2390941,6000253045,59111,140
2391063,6000230952,46331,450
2391162,6000251895,30310,121
2391164,6000252361,47851,360
2391241,6000230417,13221,115
2391283,6000245657,42201,355
2391292,6000249403,46510,140
2391338,6000242831,47520,511
2391438,6000192399,47411,450
2391484,6000263800,46411,450
2391506,2450122423,47411,450
2391579,6000182599,47320,361
2391695,6000206969,46311,701
2391745,6000185452,45110,176
2391824,6000185594,46510,360
2391856,6000182342,42201,355
2392244,6000245449,24311,511
2392271,6000245535,46800,450
2392332,6000256101,41210,176
2392434,6000240425,46800,327
2392467,2135103866,22211,135
2392479,6000235197,45211,525
2392544,6000168710,46800,176
2392552,6000196576,46510,530
2392613,2657101069,13221,657
2392658,6000260189,47320,352
2392684,6000276703,46539,332
2392714,6000273621,95121,165
2392936,6000208481,46510,450
2393059,6000214478,22211,361
2393129,6000201519,46411,450
2393139,6000190751,33999,353
2393175,6000186238,47320,320
2393221,6000203503,46510,550
2393244,6000181327,22250,333
2393258,6000180489,95211,410
2393262,6000180577,25111,332
2393461,6000222567,46521,353
2393766,6000227484,13213,511
2394176,6000252377,46510,176
2394232,2550102986,29119,550
2394275,6000239670,24191,560
2394285,6000254172,20421,176
2394307,6000189852,49211,145
2394308,6000189858,46510,511
2394497,6000177249,46311,450
2394525,6000188824,46411,645
2394535,6000194654,47111,325
2394566,6000196542,28909,360
2394720,6000203257,13221,352
2394755,6000225153,46539,230
2394795,6000205680,46105,121
2394978,6000242843,22211,560
2394993,6000007185,20421,320
2395081,6000230937,50111,275
2395129,6000191868,47851,517
2395165,6000257227,46800,450
2395186,6000266703,25111,121
2395209,6000271542,25111,140
2395266,6000267974,15129,176
2395268,6000259562,22211,558
2395531,6000239471,22211,280
2395794,6000185918,46411,450
2396225,6000224298,46441,121
2396242,6000225232,46105,575
2396264,6000220522,45211,450
2396287,6000227704,14199,450
2396349,6000215437,46800,657
2396398,6000225467,22211,630
2396560,2121104264,28511,121
2396563,6000275992,52921,275
2396564,6000275995,46800,280
2396574,6000266463,46441,525
2396706,6000252857,47851,450
2396753,6000238989,46311,280
2396829,6000230138,47631,450
2396884,6000009159,41210,255
2396886,6000171910,33999,151
2396893,6000266268,26120,121
2396909,2450113704,46800,450
2396972,6000275571,14199,135
2397194,6000203326,26310,511
2397278,6000193736,46800,370
2397373,6000175072,46411,511
2397521,2450120269,13221,450
2397526,6000141752,30310,135
2397827,6000243750,29141,180
2397854,6000239065,46539,618
2397982,6000253567,96999,135
2398039,6000251837,46800,367
2398065,6000246846,47411,450
2398100,6000230445,13221,275
2398110,6000239887,45211,176
2398111,6000244965,46800,516
2398149,6000268184,47320,511
2398346,6000249718,46800,450
2398385,6000276220,46539,176
2398406,6000271771,46721,332
2398448,6000193866,25991,325
2398482,6000194956,28201,121
2398519,6000197450,45211,560
2398653,6000190763,13213,511
2398679,6000182359,13221,332
2398781,6000185922,61210,410
2398916,6000207992,28111,516
2399025,6000100676,46311,450
2399063,6000225234,22231,176
2399085,6000227434,33999,701
2399145,6000251389,35111,121
2399157,6000232776,46105,680
2399199,6000250933,33999,657
2399205,6000256671,47320,136
2399247,6000240430,41210,355
2399306,6000244018,64121,154
2399319,6000245025,46420,171
2399377,6000231521,46800,450
2399433,6000230346,46491,450
2399530,6000239046,42311,136
2399614,6000257167,25111,511
2399665,6000260307,14199,450
2399733,6000264141,28111,450
2399741,6000262181,46411,557
2399828,6000203203,46510,136
2399836,6000201947,33301,318
2399900,6000177672,46800,450
2399913,6000203939,46510,121
2399986,6000189678,14199,530
2400089,6000189863,27401,220
2400105,6000191274,29119,450
2400166,6000176927,46510,140
2400213,6000194349,46311,450
2400283,6000207017,21101,230
2400300,6000206810,46521,351
2400375,6000225938,46539,557
2400393,6000208567,46510,130
2400621,6000247844,46411,450
2400681,6000231789,25111,333
2400689,6000248200,46739,525
2400716,6000259412,46311,121
2400756,6000264619,46800,180
2400918,2136101030,24221,136
2400941,6000266350,46800,140
2401013,6000257479,30121,361
2401024,6000271485,47320,176
2401027,6000277679,22211,176
2401099,6000262218,47320,645
2401104,6000271720,46441,503
2401122,2511103883,46411,511
2401221,6000184594,33999,135
2401222,6000197543,20501,450
2401336,6000190234,46510,151
2401565,2511103360,47520,511
2401595,2517100455,13213,517
2401644,2450122103,47111,450
2401649,2360102999,14191,360
2401650,2367100119,13229,367
2401745,2511104033,46800,511
2401746,2511104299,33999,511
2401812,2121114206,46105,121
2401928,2255101348,22211,255
2401976,2450114223,46105,450
2402130,2355101728,45211,355
2402195,2450108587,45211,450
2402270,2637100231,46311,637
2402294,2339100052,47320,339
2402329,2280101666,45211,280
2402377,2503100200,13213,503
2402383,2325103828,28511,325
2402400,2450114180,26511,450
2402410,2135103568,46105,135
2402411,2361101900,46800,361
2402422,2307100033,22240,307
2402445,2450101455,46721,450
2402581,2323100018,46800,323
2402766,2332103085,50111,332
2402812,2525100394,45211,525
2402822,2366100098,29119,366
2402837,2121107564,33999,121
2402846,2320100307,46510,320
2402850,2618101024,22211,618
2402851,2517101279,14120,517
2402877,2450122258,47111,450
2402881,2530100407,47311,530
2402891,2140106206,46800,140
2402897,2511104323,46510,511
2402967,2701102399,30310,701
2402972,2176102260,20111,176
2403053,2450118206,47111,450
2403066,2136102797,24121,136
2403123,2176101822,45110,176
2403159,2121112083,46800,121
2403171,2136102656,46105,136
2403224,2361100846,46510,361
2403241,2171101370,47111,171
2403257,2450118722,46510,450
2403264,2328100047,46800,328
2403311,2358100573,33910,358
2403382,2180102941,46611,180
2403388,2360103425,46510,360
2403452,2450109482,46411,450
2403495,2180102996,46800,180
2403537,2580100275,61210,580
2403565,2136103513,46800,136
2403599,2550101314,24111,550
2403632,2332103026,62021,332
2403654,2361101260,46521,361
2403686,2361102293,46800,361
2403722,2176101913,46491,176
2403748,2136102266,46510,136
2403758,2361101026,22250,361
2403792,2410101495,47111,410
2403918,2135104582,33999,135
2403929,2151102215,30310,151
2404004,2361101861,46510,361
2404166,2328100638,95310,328
2404182,2130105916,46800,130
2404190,2450118807,14191,450
2404220,2140105457,22250,140
2404224,2410102036,47411,410
2404314,2140105111,46510,140
2404335,2136103025,46800,136
2404388,2509100051,72921,509
2404413,2450120345,46800,450
2404428,2140106111,27310,140
2404502,2360103985,46800,360
2404514,2517100618,46510,517
2404516,2361102259,46521,361
2404543,2121107622,33999,121
2404586,2280101535,25111,280
2404780,2450119519,46510,450
2404797,2280101605,52911,280
2404829,2361102331,45110,361
2404877,2140104547,10791,140
2404938,2275102181,45211,275
2404941,2360100635,46510,360
2404971,2450115141,29119,450
2405032,2361101945,47511,361
2405041,2511104719,22250,511
2405083,2140101557,46311,140
2405091,2511103339,47320,511
2405098,2311100166,45211,311
2405126,2366100351,20501,366
2405137,2332100541,46510,332
2405146,2154100200,46105,154
2405200,2450108137,46711,450
2405209,2349101140,52911,349
2405264,2450117219,46321,450
2405311,2240100225,42201,240
2405382,2450106596,46510,450
2405390,2450114947,46521,450
2405411,2135104783,33999,135
2405509,2511103911,13213,511
2405566,2120101907,46311,120
2405630,2275102306,13221,275
2405644,2450104450,47111,450
2405700,2637100208,45211,637
2405707,2701101428,46539,701
2405720,2332102734,95310,332
2405721,2360103265,15190,360
2405805,2230100307,28111,230
2405816,2321101039,46510,321
2405865,2165101826,46521,165
2405896,2332102155,29119,332
2405909,2360101545,28909,360
2405942,2165101993,20201,165
2406012,2175100559,33999,175
2406095,2325100919,47991,325
2406099,2450120043,47411,450
2406104,2130105573,47591,130
2406113,2275100911,33999,275
2406145,2275102898,29119,275
2406149,2580100647,30121,580
2406276,3100000433,41111,100
2406283,2525100300,45211,525
2406298,2518100276,22250,518
2406304,2140101867,46311,140
2406351,2450115000,45211,450
2406393,2525100465,45211,525
2406404,2517101259,46105,517
2406465,2618100654,30121,618
2406506,2450116065,46411,450
2406524,2151104469,46411,151
2406557,2121104988,31920,121
2406564,2325101867,45211,325
2406575,2361102426,46739,361
2406620,2361102416,45110,361
2406627,2450119686,46800,450
2406644,2701102849,46311,701
2406655,2450119058,47320,450
2406684,2321102328,14199,321
2406696,2355101653,95310,355
2406709,2140103318,46800,140
2406715,2450118252,46510,450
2406737,2180102642,46800,180
2406826,2332100297,45211,332
2406846,2450119871,46411,450
2406889,2180102273,10712,180
2406946,2511104472,47311,511
2406976,2332102953,46800,332
2407001,2275102527,58211,275
2407019,2275102329,46539,275
2407062,2360102826,33999,360
2407087,6000066620,46510,450
2407163,2550103196,20301,550
2407282,2325104383,28422,325
2407286,2503102298,20301,503
2407334,2616100065,45211,616
2407402,2220101266,22111,220
2407412,2151101764,46510,151
2407440,2361101528,72111,361
2407484,2450111276,47411,450
2407528,2275101090,46105,275
2407599,2120102623,46311,120
2407672,6000069141,45211,275
2407705,2550103123,47511,550
2407727,6000066110,46800,450
2407773,2502100019,45211,502
2407801,2121112215,33999,121
2407879,2560100410,46739,560
2407915,2450106911,47111,450
2407933,2135100667,28511,135
2407968,2165101882,46510,165
2408039,2525100505,45211,525
2408093,2630100236,46105,630
2408116,2140102640,46311,140
2408143,2325104029,69110,325
2408158,2450118131,46411,450
2408226,2511103954,47311,511
2408317,2275100799,13221,275
2408330,2130106658,46800,130
2408343,2552100057,45110,552
2408385,2325104281,46800,325
2408468,2511104576,47320,511
2408495,2450122144,30310,450
2408507,2511104577,26299,511
2408509,2511104275,47851,511
2408510,2511103850,22191,511
2408520,2360102619,47411,360
2408523,2333100284,47320,333
2408550,2180102660,46800,180
2408558,2275102801,33999,275
2408565,2275102012,27191,275
2408568,2280101356,33999,280
2408599,2130105844,46800,130
2408655,2517100409,30310,517
2408689,2450117659,46510,450
2408695,2511104555,46510,511
2408727,2140103818,46311,140
2408810,2255101010,32019,255
2408864,2360100505,46739,360
2408872,6000168454,63111,311
2408929,2450108502,46800,450
2409002,2275102567,14199,275
2409024,2450112338,14199,450
2409038,2505100010,45211,505
2409076,2353100117,31111,353
2409090,2517101252,46510,517
2409115,2503102247,28909,503
2409148,2136102584,26299,136
2409167,2355101427,46721,355
2409179,2121105929,26299,121
2409234,2450122256,46800,450
2409258,2361101355,46800,361
2409289,2175100570,25111,175
2409367,2180102432,30310,180
2409416,2280101173,46510,280
2409419,2136103478,46800,136
2409483,2180102597,22250,180
2409492,2180101953,47320,180
2409513,2151102294,24311,151
2409517,2321101887,71531,321
2409539,2517101152,13910,517
2409556,2518100204,45120,518
2409560,2450111502,46510,450
2409598,2121114346,33999,121
2409605,2618100656,46539,618
2409651,2332102718,13221,332
2409674,2450109335,15129,450
2409695,2511104045,27401,511
2409697,2511103752,47511,511
2409707,2450118080,46411,450
2409788,2450122196,13999,450
2409863,2135104999,96999,135
2409864,2332102121,46721,332
2409891,2130104788,22211,130
2409927,2450114038,47311,450
2410280,2180102282,10309,180
2410316,2332102038,46411,332
2410325,2171102885,52921,171
2410347,2327101110,41111,327
2410387,2511100031,24311,511
2410415,2450120334,46411,450
2410418,2130106253,46739,130
2410451,2450119707,46411,450
2410458,2275102817,46105,275
2410469,2450117502,31111,450
2410485,2450122299,46510,450
2410539,2511103454,26310,511
2410550,2618101117,46510,618
2410551,2357100532,30121,357
2410559,2361101206,30110,361
2410625,2450122356,46411,450
2410637,2332102679,29119,332
2410641,2361102428,22231,361
2410685,6000102713,46800,450
2410730,2657101175,33999,657
2410732,2280100805,46105,280
2410756,2120101800,46311,120
2410763,2550100110,30121,550
2410808,2120103039,46510,120
2410891,2450102340,46800,450
2410914,2450110831,45211,450
2410915,2511102435,20499,511
2410919,2580100580,22111,580
2411012,2343100003,45110,343
2411035,2275102788,22211,275
2411062,2516101123,46711,516
2411109,2315100571,46539,315
2411121,2450122622,46510,450
2411150,2450111275,46800,450
2411153,2450121047,33999,450
2411173,2275102438,22211,275
2411286,2410101252,45211,410
2411298,2525100511,22250,525
2411332,2511104406,46510,511
2411347,2255101656,42311,255
2411496,2525100330,45211,525
2411557,2321102407,29119,321
2411577,2120100300,46441,120
2411587,2130101402,46739,130
2411645,2361102152,46800,361
2411648,2366100165,46510,366
2411661,2315100559,46800,315
