,상품분류코드,상품분류명,상품분류그룹코드,상품분류그룹명
25480,9026201120,금속형의 것,12,"정밀기기, 시계, 악기, 무기류"
25481,9026201190,기타,12,"정밀기기, 시계, 악기, 무기류"
25482,9026201900,기타,12,"정밀기기, 시계, 악기, 무기류"
25483,9026202000,"액체형 압력계
",12,"정밀기기, 시계, 악기, 무기류"
25484,9026203000,"금속형 압력계 
",12,"정밀기기, 시계, 악기, 무기류"
25485,9026204000,전기식 압력계,12,"정밀기기, 시계, 악기, 무기류"
25486,9026209000,기타,12,"정밀기기, 시계, 악기, 무기류"
25487,902680,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25488,9026801000,열측정계,12,"정밀기기, 시계, 악기, 무기류"
25489,9026802000,풍력계,12,"정밀기기, 시계, 악기, 무기류"
25490,9026809000,기타,12,"정밀기기, 시계, 악기, 무기류"
25491,902690,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25492,9026900000,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25493,9026901,센서,12,"정밀기기, 시계, 악기, 무기류"
25494,9026901100,레벨센서,12,"정밀기기, 시계, 악기, 무기류"
25495,9026901200,유량·유속센서,12,"정밀기기, 시계, 악기, 무기류"
25496,9026901300,압력센서,12,"정밀기기, 시계, 악기, 무기류"
25497,9026901400,열센서(온도센서 및 열량센서를 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25498,9026901900,기타센서,12,"정밀기기, 시계, 악기, 무기류"
25499,9026909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25500,9027,"물리 또는 화학 분석용의 기기, 점도·포로서티·팽창·표면장력 등의 측정 또는 검사용의 기기와 열·소리 또는 빛의 측정 또는 검사용의 기기 및 마이크로토움",12,"정밀기기, 시계, 악기, 무기류"
25501,902710,가스 또는 매연 분석용 기기,12,"정밀기기, 시계, 악기, 무기류"
25502,9027100000,가스 또는 매연 분석용 기기,12,"정밀기기, 시계, 악기, 무기류"
25503,902720,크로마토그래프와 전기영동 장치,12,"정밀기기, 시계, 악기, 무기류"
25504,9027200000,크로마토그래프와 전기영동 장치,12,"정밀기기, 시계, 악기, 무기류"
25505,902730,분광계·분광광도계·분광사진기,12,"정밀기기, 시계, 악기, 무기류"
25506,9027301000,분광계,12,"정밀기기, 시계, 악기, 무기류"
25507,9027302000,분광광도계,12,"정밀기기, 시계, 악기, 무기류"
25508,9027303000,분광사진기,12,"정밀기기, 시계, 악기, 무기류"
25509,9027304000,"분광계ㆍ분광광도계
",12,"정밀기기, 시계, 악기, 무기류"
25510,902740,노출계,12,"정밀기기, 시계, 악기, 무기류"
25511,9027400000,노출계,12,"정밀기기, 시계, 악기, 무기류"
25512,902750,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25513,9027501000,편광계,12,"정밀기기, 시계, 악기, 무기류"
25514,9027502000,굴절계,12,"정밀기기, 시계, 악기, 무기류"
25515,9027503000,비색계,12,"정밀기기, 시계, 악기, 무기류"
25516,9027504000,조도계,12,"정밀기기, 시계, 악기, 무기류"
25517,9027509000,기타,12,"정밀기기, 시계, 악기, 무기류"
25518,90278,"그 밖의 기기
",12,"정밀기기, 시계, 악기, 무기류"
25519,902780,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25520,9027801000,기타의 물리분석용 또는 화학분석용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25521,90278020,기타의 측정 또는 검사용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25522,9027802010,피·에이치 미터,12,"정밀기기, 시계, 악기, 무기류"
25523,9027802020,열량계,12,"정밀기기, 시계, 악기, 무기류"
25524,9027802030,점도계,12,"정밀기기, 시계, 악기, 무기류"
25525,9027802040,팽창계,12,"정밀기기, 시계, 악기, 무기류"
25526,9027802050,노출계,12,"정밀기기, 시계, 악기, 무기류"
25527,9027802090,기타,12,"정밀기기, 시계, 악기, 무기류"
25528,9027810000,질량분석기,12,"정밀기기, 시계, 악기, 무기류"
25529,902789,기타,12,"정밀기기, 시계, 악기, 무기류"
25530,9027891000,"그 밖의 물리분석용ㆍ화학분석용 기기
",12,"정밀기기, 시계, 악기, 무기류"
25531,90278920,"그 밖의 측정용ㆍ검사용 기기
",12,"정밀기기, 시계, 악기, 무기류"
25532,9027892010,"피ㆍ에이치(pH) 미터
",12,"정밀기기, 시계, 악기, 무기류"
25533,9027892020,"열량계
",12,"정밀기기, 시계, 악기, 무기류"
25534,9027892030,"점도계
",12,"정밀기기, 시계, 악기, 무기류"
25535,9027892090,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25536,902790,마이크로토움 및 이호의 부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25537,9027901000,마이크로토움,12,"정밀기기, 시계, 악기, 무기류"
25538,9027909,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25539,90279090,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25540,9027909010,"반도체 제조용
",12,"정밀기기, 시계, 악기, 무기류"
25541,902790909,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25542,9027909091,"가스ㆍ매연분석기기와 마이크로톰(microtome)의 것
",12,"정밀기기, 시계, 악기, 무기류"
25543,9027909099,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25544,90279091,센서,12,"정밀기기, 시계, 악기, 무기류"
25545,9027909110,가스센서,12,"정밀기기, 시계, 악기, 무기류"
25546,902790912,분진·매연센서,12,"정밀기기, 시계, 악기, 무기류"
25547,9027909121,분진센서,12,"정밀기기, 시계, 악기, 무기류"
25548,9027909122,매연센서,12,"정밀기기, 시계, 악기, 무기류"
25549,9027909130,열량센서,12,"정밀기기, 시계, 악기, 무기류"
25550,9027909190,기타센서,12,"정밀기기, 시계, 악기, 무기류"
25551,90279099,기 타,12,"정밀기기, 시계, 악기, 무기류"
25552,9027909910,반도체 제조용의 것,12,"정밀기기, 시계, 악기, 무기류"
25553,902790999,기타,12,"정밀기기, 시계, 악기, 무기류"
25554,9027909991,가스 또는 매연분석기기와 마이크로토움의 것,12,"정밀기기, 시계, 악기, 무기류"
25555,9027909999,기타,12,"정밀기기, 시계, 악기, 무기류"
25556,9028,기체·액체 또는 전기의 적산용 계기와 그 검사용 계기,12,"정밀기기, 시계, 악기, 무기류"
25557,902810,기체용 계기,12,"정밀기기, 시계, 악기, 무기류"
25558,90281010,적산용 계기,12,"정밀기기, 시계, 악기, 무기류"
25559,9028101010,디지탈식의 것,12,"정밀기기, 시계, 악기, 무기류"
25560,9028101090,기타,12,"정밀기기, 시계, 악기, 무기류"
25561,9028102000,검사용 계기,12,"정밀기기, 시계, 악기, 무기류"
25562,902820,액체용 계기,12,"정밀기기, 시계, 악기, 무기류"
25563,90282010,적산용 계기,12,"정밀기기, 시계, 악기, 무기류"
25564,9028201010,디지탈식의 것,12,"정밀기기, 시계, 악기, 무기류"
25565,9028201090,기타,12,"정밀기기, 시계, 악기, 무기류"
25566,9028202000,검사용 계기,12,"정밀기기, 시계, 악기, 무기류"
25567,902830,전기용 계기,12,"정밀기기, 시계, 악기, 무기류"
25568,90283010,적산용 계기,12,"정밀기기, 시계, 악기, 무기류"
25569,9028301010,50암페어 이상의 것,12,"정밀기기, 시계, 악기, 무기류"
25570,9028301020,50암페어 미만의 것,12,"정밀기기, 시계, 악기, 무기류"
25571,9028302000,검사용 계기,12,"정밀기기, 시계, 악기, 무기류"
25572,902890,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25573,9028900000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25574,9029,"속도계와 회전속도계, 적산회전계·생산량계·택시미터·주행거리계·보수계와 이와 유사한 계기 및 스트로보스코우프",12,"정밀기기, 시계, 악기, 무기류"
25575,902910,적산회전계·생산량계·택시미터·주행거리계·보수계와 이와 유사한 계기,12,"정밀기기, 시계, 악기, 무기류"
25576,9029101000,적산회전계,12,"정밀기기, 시계, 악기, 무기류"
25577,9029102000,생산량계,12,"정밀기기, 시계, 악기, 무기류"
25578,9029103000,택시미터,12,"정밀기기, 시계, 악기, 무기류"
25579,9029104000,주행거리계,12,"정밀기기, 시계, 악기, 무기류"
25580,9029105000,기계등의 작동시간 지시용 적산계기,12,"정밀기기, 시계, 악기, 무기류"
25581,9029109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25582,902920,속도계와 회전속도계 및 스트로보스코우프,12,"정밀기기, 시계, 악기, 무기류"
25583,90292010,속도계와 회전속도계,12,"정밀기기, 시계, 악기, 무기류"
25584,9029201010,시계식의 것,12,"정밀기기, 시계, 악기, 무기류"
25585,9029201090,기타,12,"정밀기기, 시계, 악기, 무기류"
25586,9029202000,스트로보스코우프,12,"정밀기기, 시계, 악기, 무기류"
25587,902990,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25588,9029900000,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25589,9029901,센서,12,"정밀기기, 시계, 악기, 무기류"
25590,9029901100,속도센서,12,"정밀기기, 시계, 악기, 무기류"
25591,9029901200,회전센서,12,"정밀기기, 시계, 악기, 무기류"
25592,9029901900,기타센서,12,"정밀기기, 시계, 악기, 무기류"
25593,9029909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25594,9030,오실로스코우프·스펙트럼분석기와 기타 전기적 량의 측정 또는 검사용의 기기 및 알파선·베타선·감사선·엑스선·우주선 또는 기타 전리선의 검사 또는 검출용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25595,903010,전리선의 검사 또는 검출용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25596,9030100000,전리선의 검사 또는 검출용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25597,903020,음극선의 오실로스코우프와 음극선 오실로그래프,12,"정밀기기, 시계, 악기, 무기류"
25598,9030200000,"오실로스코프(oscilloscope)와 오실로그래프(oscillograph)
",12,"정밀기기, 시계, 악기, 무기류"
25599,90302010,오실로스코우프,12,"정밀기기, 시계, 악기, 무기류"
25600,9030201000,음극선 오실로스코우프,12,"정밀기기, 시계, 악기, 무기류"
25601,9030201010,음극선관의 것,12,"정밀기기, 시계, 악기, 무기류"
25602,9030201090,기타,12,"정밀기기, 시계, 악기, 무기류"
25603,90302020,오실로그래프,12,"정밀기기, 시계, 악기, 무기류"
25604,9030202000,음극선 오실로그래프,12,"정밀기기, 시계, 악기, 무기류"
25605,9030202010,음극선관의 것,12,"정밀기기, 시계, 악기, 무기류"
25606,9030202090,기타,12,"정밀기기, 시계, 악기, 무기류"
25607,90303,전압·전류·저항·전력의 측정 또는 검사용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25608,903031,멀티미터,12,"정밀기기, 시계, 악기, 무기류"
25609,9030310000,멀티미터,12,"정밀기기, 시계, 악기, 무기류"
25610,9030320000,기록장치를 갖춘 멀티미터,12,"정밀기기, 시계, 악기, 무기류"
25611,903033,기타(기록장치가 없는 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25612,9030331000,전압계,12,"정밀기기, 시계, 악기, 무기류"
25613,9030332000,전류계,12,"정밀기기, 시계, 악기, 무기류"
25614,9030333000,회로계,12,"정밀기기, 시계, 악기, 무기류"
25615,9030334000,저항계,12,"정밀기기, 시계, 악기, 무기류"
25616,9030335000,검류계,12,"정밀기기, 시계, 악기, 무기류"
25617,9030336000,주파수 측정기,12,"정밀기기, 시계, 악기, 무기류"
25618,9030339000,기타,12,"정밀기기, 시계, 악기, 무기류"
25619,903039,기 타,12,"정밀기기, 시계, 악기, 무기류"
25620,9030391000,전압계,12,"정밀기기, 시계, 악기, 무기류"
25621,9030392000,전류계,12,"정밀기기, 시계, 악기, 무기류"
25622,9030393000,회로계,12,"정밀기기, 시계, 악기, 무기류"
25623,9030394000,저항계,12,"정밀기기, 시계, 악기, 무기류"
25624,9030395000,검류계,12,"정밀기기, 시계, 악기, 무기류"
25625,9030396000,주파수 측정기,12,"정밀기기, 시계, 악기, 무기류"
25626,9030399000,기타,12,"정밀기기, 시계, 악기, 무기류"
25627,903040,전기통신용으로 특별히 설계 제작된 기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25628,9030400000,"전기통신용으로 특별히 설계된 그 밖의 기기[예: 누화계(cross-talk meter)ㆍ게인측정계(gain measuring instrument)ㆍ만곡률계(distortion factor meter)ㆍ잡음전압계(psophometer)]
",12,"정밀기기, 시계, 악기, 무기류"
25629,9030401000,누화계,12,"정밀기기, 시계, 악기, 무기류"
25630,9030402000,게인측정계,12,"정밀기기, 시계, 악기, 무기류"
25631,9030403000,만곡율계,12,"정밀기기, 시계, 악기, 무기류"
25632,9030404000,잡음전압계,12,"정밀기기, 시계, 악기, 무기류"
25633,9030409000,기타,12,"정밀기기, 시계, 악기, 무기류"
25634,90308,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25635,903082,반도체웨이퍼 또는 소자의 측정 또는 검사용의 것,12,"정밀기기, 시계, 악기, 무기류"
25636,9030820000,반도체웨이퍼 또는 소자의 측정 또는 검사용의 것,12,"정밀기기, 시계, 악기, 무기류"
25637,903083,기타(기록장치를 갖춘 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25638,9030830000,기타(기록장치를 갖춘 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25639,9030840000,기타(기록장치를 갖춘 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25640,903089,기타,12,"정밀기기, 시계, 악기, 무기류"
25641,9030890000,기타,12,"정밀기기, 시계, 악기, 무기류"
25642,903090,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25643,9030901,센서,12,"정밀기기, 시계, 악기, 무기류"
25644,9030901000,소호 제9030.82호의 것,12,"정밀기기, 시계, 악기, 무기류"
25645,9030901100,전자기센서,12,"정밀기기, 시계, 악기, 무기류"
25646,9030901200,방사선센서,12,"정밀기기, 시계, 악기, 무기류"
25647,9030901900,기타센서,12,"정밀기기, 시계, 악기, 무기류"
25648,90309090,기타,12,"정밀기기, 시계, 악기, 무기류"
25649,9030909000,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25650,9030909010,제9030.82호의 것(제9030.90호의 센서를 포함한다),12,"정밀기기, 시계, 악기, 무기류"
25651,9030909090,기타,12,"정밀기기, 시계, 악기, 무기류"
25652,9031,기타의 측정 또는 검사용의 기기와 윤곽 투영기,12,"정밀기기, 시계, 악기, 무기류"
25653,903110,1. 균형시험기,12,"정밀기기, 시계, 악기, 무기류"
25654,9031100000,1. 균형시험기,12,"정밀기기, 시계, 악기, 무기류"
25655,903120,2. 테스트벤치,12,"정밀기기, 시계, 악기, 무기류"
25656,9031200000,2. 테스트벤치,12,"정밀기기, 시계, 악기, 무기류"
25657,903130,3. 윤곽 투영기,12,"정밀기기, 시계, 악기, 무기류"
25658,9031301000,반도체 제조용의 것,12,"정밀기기, 시계, 악기, 무기류"
